IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
2705,2016-06-24,2016,6,201606,42852,6,103.28,2,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,619.6800000000001
2706,2016-06-24,2016,6,201606,42899,19,151.27,6,108.26375000000002,175.81624999999997,0.0,16.625,Sin errores,Outlier,2874.13
2707,2016-06-24,2016,6,201606,42901,1,130.2,3,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,130.2
2708,2016-06-24,2016,6,201606,42976,4,133.94,6,129.125,192.815,0.0,24.0,Sin errores,Sin errores,535.76
2709,2016-06-24,2016,6,201606,42979,11,75.71,9,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,832.81
2710,2016-06-24,2016,6,201606,42980,7,75.07,6,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,525.49
2711,2016-06-24,2016,6,201606,42982,7,10.3,11,7.827500000000001,10.572499999999998,0.0,19.5,Sin errores,Sin errores,72.10000000000001
2712,2016-07-29,2016,7,201607,42833,5,51580.0,2,474.70625000000007,730.1637499999998,0.0,18.5,Outlier,Sin errores,257900.0
2713,2016-07-29,2016,7,201607,42834,7,637.47,6,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,4462.29
2714,2016-07-29,2016,7,201607,42841,3,239.42,10,198.71500000000003,297.68499999999995,0.0,15.0,Sin errores,Sin errores,718.26
2715,2016-07-29,2016,7,201607,42842,3,279.03,3,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,837.0899999999999
2716,2016-07-29,2016,7,201607,42843,22,466.97,3,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Outlier,10273.34
2717,2016-07-29,2016,7,201607,42845,16,558.27,13,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,8932.32
2718,2016-07-29,2016,7,201607,42856,3,299.65,7,253.1425,421.6975,0.0,16.0,Sin errores,Sin errores,898.9499999999999
2719,2016-07-29,2016,7,201607,42857,6,394.45,3,285.095,452.885,0.0,16.25,Sin errores,Sin errores,2366.7
2720,2016-07-29,2016,7,201607,42858,5,303.38,5,265.7249999999999,441.67500000000007,0.0,21.5,Sin errores,Sin errores,1516.9
2721,2016-07-29,2016,7,201607,42862,12,312.75,7,273.9787500000001,422.98124999999993,0.0,13.25,Sin errores,Sin errores,3753.0
2722,2016-07-29,2016,7,201607,42983,12,228.97,11,190.265,312.755,0.0,16.0,Sin errores,Sin errores,2747.64
2723,2016-07-29,2016,7,201607,42907,13,296.96,5,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,3860.4799999999996
2724,2016-07-29,2016,7,201607,42911,7,1136.87,2,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,7958.089999999999
2725,2016-07-29,2016,7,201607,42915,22,1155.36,9,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Outlier,25417.92
2726,2016-07-29,2016,7,201607,42916,3,826.62,2,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,2479.86
2727,2016-07-29,2016,7,201607,42917,5,93837.0,14,78312.99999999999,110810.8,0.0,16.625,Sin errores,Sin errores,469185.0
2728,2016-07-29,2016,7,201607,42918,8,546.15,12,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,4369.2
2729,2016-07-29,2016,7,201607,42919,4,410.33,12,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,1641.32
2730,2016-07-29,2016,7,201607,42923,10,530.4,3,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,5304.0
2731,2016-07-29,2016,7,201607,42934,7,1091.4,5,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,7639.800000000001
2732,2016-07-29,2016,7,201607,42936,19,2791.96,8,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,53047.24
2733,2016-07-29,2016,7,201607,42940,7,1434.64,9,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,10042.480000000001
2734,2016-07-29,2016,7,201607,42941,7,,3,1723.2099999999996,2432.77,0.0,16.0,Valor Nulo,Sin errores,
2735,2016-07-29,2016,7,201607,42942,4,1861.53,2,1646.94,2201.52,0.0,15.0,Sin errores,Sin errores,7446.12
2736,2016-07-29,2016,7,201607,42943,5,1665.19,6,1268.8999999999996,1716.4400000000005,0.0,18.5,Sin errores,Sin errores,8325.95
2737,2016-07-29,2016,7,201607,42944,8,2747.93,13,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,21983.44
2738,2016-07-29,2016,7,201607,42946,13,1544.3,2,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,20075.899999999998
2739,2016-07-29,2016,7,201607,42948,25,2021.01,7,1531.2237499999999,2468.74625,0.0,17.375,Sin errores,Outlier,50525.25
2740,2016-07-29,2016,7,201607,42949,10,1299.86,8,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,12998.599999999999
2741,2016-07-29,2016,7,201607,42951,15,1890.51,10,1631.9224999999994,2571.6575000000003,0.0,12.75,Sin errores,Outlier,28357.65
2742,2016-07-29,2016,7,201607,42954,5,1746.29,3,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,8731.45
2743,2016-07-29,2016,7,201607,42955,6,1716.89,13,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,10301.34
2744,2016-07-29,2016,7,201607,42958,9,2976.4,8,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,26787.600000000002
2745,2016-07-29,2016,7,201607,42960,5,2823.62,10,2338.1125,3624.5874999999996,0.0,17.125,Sin errores,Sin errores,14118.099999999999
2746,2016-07-29,2016,7,201607,42961,2,1734.76,7,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,3469.52
2747,2016-07-29,2016,7,201607,42963,4,1705.79,8,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,6823.16
2748,2016-07-29,2016,7,201607,42966,18,2080.18,2,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,37443.24
2749,2016-07-29,2016,7,201607,42968,8,2664.88,10,1969.2775000000001,2887.6224999999995,0.0,18.125,Sin errores,Sin errores,21319.04
2750,2016-07-29,2016,7,201607,42969,12,2447.72,6,1972.4550000000004,3283.6649999999995,0.0,17.5,Sin errores,Sin errores,29372.64
2751,2016-07-29,2016,7,201607,43028,6,679.77,14,568.7624999999999,770.8575,0.0,15.875,Sin errores,Sin errores,4078.62
2752,2016-07-29,2016,7,201607,43029,3,782.34,8,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Sin errores,2347.02
2753,2016-07-29,2016,7,201607,43030,8,852.62,13,659.35,983.41,0.0,19.125,Sin errores,Sin errores,6820.96
2754,2016-07-29,2016,7,201607,43032,34,70728.0,11,525.87,876.93,0.0,16.375,Outlier,Outlier,2404752.0
2755,2016-07-29,2016,7,201607,43036,3,581.16,13,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,1743.48
2756,2016-07-29,2016,7,201607,43037,15,741.68,4,653.03875,959.7512499999999,0.0,20.5,Sin errores,Sin errores,11125.199999999999
2757,2016-07-29,2016,7,201607,43039,17,565.98,1,421.3812499999999,696.69875,0.0,17.5,Sin errores,Sin errores,9621.66
2758,2016-07-29,2016,7,201607,43043,11,862.27,5,607.375,954.565,0.0,24.375,Sin errores,Sin errores,9484.97
2759,2016-07-29,2016,7,201607,42816,25,963.7,3,666.54,1090.56,0.0,17.75,Sin errores,Outlier,24092.5
2760,2016-07-29,2016,7,201607,42817,7,609.29,1,452.1425,718.2575000000002,0.0,23.0,Sin errores,Sin errores,4265.03
2761,2016-07-29,2016,7,201607,42820,5,,12,364.115,550.895,0.0,15.25,Valor Nulo,Sin errores,
2762,2016-07-29,2016,7,201607,42821,4,431.76,9,369.42499999999995,543.215,0.0,19.5,Sin errores,Sin errores,1727.04
2763,2016-07-29,2016,7,201607,42824,15,434.84,9,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,6522.599999999999
2764,2016-07-29,2016,7,201607,42825,3,362.8,13,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1088.4
2765,2016-07-29,2016,7,201607,42827,7,356.37,12,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Sin errores,2494.59
2766,2016-07-29,2016,7,201607,42828,5,693.5,3,557.0362500000001,710.0137500000001,0.0,16.0,Sin errores,Sin errores,3467.5
2767,2016-07-29,2016,7,201607,42829,5,584.94,2,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,2924.7000000000003
2768,2016-07-29,2016,7,201607,42830,25,,13,261.04,415.59999999999997,0.0,21.0,Valor Nulo,Outlier,
2769,2016-07-29,2016,7,201607,42831,23,277.7,2,183.495,319.84499999999997,0.0,16.875,Sin errores,Outlier,6387.099999999999
2770,2016-07-29,2016,7,201607,42810,4,926.35,8,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,3705.4
2771,2016-07-29,2016,7,201607,42813,5,258.32,10,216.56000000000006,319.28,0.0,15.5,Sin errores,Sin errores,1291.6
2772,2016-07-29,2016,7,201607,42902,10,201.05,13,136.4375,227.4425,0.0,19.5,Sin errores,Sin errores,2010.5
2773,2016-07-29,2016,7,201607,42903,16,184.85,10,166.5775,223.9225,0.0,24.125,Sin errores,Sin errores,2957.6
2774,2016-07-29,2016,7,201607,42905,7,335.38,13,268.52750000000003,377.50249999999994,0.0,19.0,Sin errores,Sin errores,2347.66
2775,2016-07-29,2016,7,201607,42906,19,219.54,3,180.14999999999998,265.89000000000004,0.0,19.0,Sin errores,Sin errores,4171.26
2776,2016-07-29,2016,7,201607,42737,12,1086.98,11,889.385,1453.8350000000003,0.0,18.75,Sin errores,Sin errores,13043.76
2777,2016-07-29,2016,7,201607,42864,6,155.62,2,115.34500000000001,172.255,0.0,17.5,Sin errores,Sin errores,933.72
2778,2016-07-29,2016,7,201607,42868,7,131.14,5,109.03249999999996,168.8675,0.0,16.0,Sin errores,Sin errores,917.9799999999999
2779,2016-07-29,2016,7,201607,42869,13,120.76,11,114.82,172.36,0.0,21.5,Sin errores,Sin errores,1569.88
2780,2016-07-29,2016,7,201607,42873,8,421.7,1,307.2925,471.4675,0.0,21.0,Sin errores,Sin errores,3373.6
2781,2016-07-29,2016,7,201607,42875,3,369.01,12,352.79875000000004,431.60124999999994,0.0,19.0,Sin errores,Sin errores,1107.03
2782,2016-07-29,2016,7,201607,42876,5,439.09,11,341.7487500000001,490.33124999999984,0.0,16.0,Sin errores,Sin errores,2195.45
2783,2016-07-29,2016,7,201607,42877,18,412.06,7,320.1075000000001,456.4124999999999,0.0,20.0,Sin errores,Sin errores,7417.08
2784,2016-07-29,2016,7,201607,42879,6,389.52,13,322.24125000000004,484.36875,0.0,19.25,Sin errores,Sin errores,2337.12
2785,2016-07-29,2016,7,201607,42886,22,387.53,2,279.91749999999996,421.2625,0.0,23.0,Sin errores,Sin errores,8525.66
2786,2016-07-29,2016,7,201607,42888,7,335.59,10,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,2349.1299999999997
2787,2016-07-29,2016,7,201607,42890,2,360.33,8,314.89125,444.88874999999996,0.0,22.375,Sin errores,Sin errores,720.66
2788,2016-07-29,2016,7,201607,42892,14,401.44,8,260.65999999999997,434.9,0.0,21.625,Sin errores,Sin errores,5620.16
2789,2016-07-29,2016,7,201607,42893,10,344.32,11,292.24499999999995,446.5950000000001,0.0,18.0,Sin errores,Sin errores,3443.2
2790,2016-07-29,2016,7,201607,42896,6,329.34,13,294.91874999999993,422.0512500000001,0.0,18.375,Sin errores,Sin errores,1976.04
2791,2016-07-29,2016,7,201607,42897,3,364.7,8,303.245,437.855,0.0,14.0,Sin errores,Sin errores,1094.1
2792,2016-07-29,2016,7,201607,42898,3,404.88,14,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,1214.6399999999999
2793,2016-07-29,2016,7,201607,42986,11,273.83,12,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,3012.1299999999997
2794,2016-07-29,2016,7,201607,42988,17,392.59,11,343.68249999999995,505.6375,0.0,20.0,Sin errores,Sin errores,6674.03
2795,2016-07-29,2016,7,201607,42989,21,262.46,4,232.90249999999997,364.4975,0.0,20.0,Sin errores,Outlier,5511.66
2796,2016-07-29,2016,7,201607,42990,10,251.7,12,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,2517.0
2797,2016-07-29,2016,7,201607,42991,19,299.36,5,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,5687.84
2798,2016-07-29,2016,7,201607,42994,6,362.05,1,317.3625,517.5975000000001,0.0,24.5,Sin errores,Sin errores,2172.3
2799,2016-07-29,2016,7,201607,42996,5,399.1,13,295.4075,430.0925,0.0,15.25,Sin errores,Sin errores,1995.5
2800,2016-07-29,2016,7,201607,42998,3,398.65,3,311.70500000000004,455.55499999999995,0.0,17.5,Sin errores,Sin errores,1195.9499999999998
2801,2016-07-29,2016,7,201607,42999,27,375.02,6,333.24875,446.9412500000001,0.0,21.5,Sin errores,Outlier,10125.539999999999
2802,2016-07-29,2016,7,201607,43000,10,261.91,13,222.96250000000003,314.2675,0.0,16.0,Sin errores,Sin errores,2619.1000000000004
2803,2016-07-29,2016,7,201607,43003,11,314.98,13,235.72000000000003,385.69000000000005,0.0,19.625,Sin errores,Sin errores,3464.78
2804,2016-07-29,2016,7,201607,43004,6,,5,208.20749999999998,297.2325,0.0,16.5,Valor Nulo,Sin errores,
2805,2016-07-29,2016,7,201607,43005,5,295.43,4,230.185,362.215,0.0,21.375,Sin errores,Sin errores,1477.15
2806,2016-07-29,2016,7,201607,43007,20,,8,234.71,342.16999999999996,0.0,23.25,Valor Nulo,Sin errores,
2807,2016-07-29,2016,7,201607,43008,8,27416.0,3,242.44999999999996,328.43000000000006,0.0,18.0,Outlier,Sin errores,219328.0
2808,2016-07-29,2016,7,201607,43009,3,357.88,8,315.81,498.81,0.0,18.625,Sin errores,Sin errores,1073.6399999999999
2809,2016-07-29,2016,7,201607,43011,13,241.25,3,213.89750000000004,314.86249999999995,0.0,20.75,Sin errores,Sin errores,3136.25
2810,2016-07-29,2016,7,201607,43012,16,361.55,8,277.98875,445.56125,0.0,14.625,Sin errores,Outlier,5784.8
2811,2016-07-29,2016,7,201607,43013,8,241.62,2,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,1932.96
2812,2016-07-29,2016,7,201607,43015,4,319.44,4,282.5225000000001,406.07749999999993,0.0,18.0,Sin errores,Sin errores,1277.76
2813,2016-07-29,2016,7,201607,43017,10,244.06,6,188.13375000000002,298.94625,0.0,17.75,Sin errores,Sin errores,2440.6
2814,2016-07-29,2016,7,201607,43018,5,298.09,13,238.53875000000005,368.16125,0.0,19.375,Sin errores,Sin errores,1490.4499999999998
2815,2016-07-29,2016,7,201607,43020,3,,3,307.53,467.19000000000005,0.0,22.5,Valor Nulo,Sin errores,
2816,2016-07-29,2016,7,201607,43021,8,295.05,12,241.92500000000007,366.485,0.0,16.0,Sin errores,Sin errores,2360.4
2817,2016-07-29,2016,7,201607,43022,15,271.25,4,234.85500000000005,376.905,0.0,18.25,Sin errores,Sin errores,4068.75
2818,2016-07-29,2016,7,201607,43023,10,454.96,10,392.34999999999997,538.99,0.0,18.25,Sin errores,Sin errores,4549.599999999999
2819,2016-07-29,2016,7,201607,43024,13,330.41,10,310.34,425.36000000000007,0.0,21.0,Sin errores,Sin errores,4295.33
2820,2016-07-29,2016,7,201607,43026,9,386.14,9,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,3475.2599999999998
2821,2016-07-29,2016,7,201607,42758,3,1317.46,3,969.6899999999994,1552.9200000000003,0.0,16.5,Sin errores,Sin errores,3952.38
2822,2016-07-29,2016,7,201607,42759,29,1197.57,11,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Outlier,34729.53
2823,2016-07-29,2016,7,201607,42761,15,910.22,5,783.75,1154.52,0.0,16.875,Sin errores,Sin errores,13653.300000000001
2824,2016-07-29,2016,7,201607,42764,10,883.29,6,799.5925000000002,1162.5475,0.0,21.5,Sin errores,Sin errores,8832.9
2825,2016-07-29,2016,7,201607,42766,22,,8,3993.15,5810.25,0.0,17.5,Valor Nulo,Outlier,
2826,2016-07-29,2016,7,201607,42771,4,1655.82,10,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,6623.28
2827,2016-07-29,2016,7,201607,42772,15,5008.43,6,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Outlier,75126.45000000001
2828,2016-07-29,2016,7,201607,42773,14,5947.44,8,4737.5075,7442.7425,0.0,21.25,Sin errores,Sin errores,83264.15999999999
2829,2016-07-29,2016,7,201607,42775,1,2190.55,12,1666.74375,2748.29625,0.0,15.0,Sin errores,Sin errores,2190.55
2830,2016-07-29,2016,7,201607,42776,2,868.69,12,773.91375,1217.03625,0.0,19.75,Sin errores,Sin errores,1737.38
2831,2016-07-29,2016,7,201607,42777,9,1983.02,3,1647.395,2018.8850000000002,0.0,19.25,Sin errores,Sin errores,17847.18
2832,2016-07-29,2016,7,201607,42779,2,7186.87,10,5719.863749999999,8281.91625,0.0,23.5,Sin errores,Sin errores,14373.74
2833,2016-07-29,2016,7,201607,42780,6,2567.43,3,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Sin errores,15404.579999999998
2834,2016-07-29,2016,7,201607,42783,4,1649.23,5,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,6596.92
2835,2016-07-29,2016,7,201607,42784,3,1390.27,2,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,4170.8099999999995
2836,2016-07-29,2016,7,201607,42786,5,510.81,8,462.35499999999996,634.4649999999999,0.0,16.0,Sin errores,Sin errores,2554.05
2837,2016-07-29,2016,7,201607,42788,9,291.03,8,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,2619.2699999999995
2838,2016-07-29,2016,7,201607,42791,11,166.61,1,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,1832.71
2839,2016-07-29,2016,7,201607,42794,7,239.31,6,182.51999999999998,245.58000000000004,0.0,17.0,Sin errores,Sin errores,1675.17
2840,2016-07-29,2016,7,201607,42795,17,368.45,14,312.14,438.91999999999996,0.0,19.0,Sin errores,Sin errores,6263.65
2841,2016-07-29,2016,7,201607,42796,1,323.25,9,259.08125000000007,376.05875000000003,0.0,15.0,Sin errores,Sin errores,323.25
2842,2016-07-29,2016,7,201607,42799,8,1183.05,5,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,9464.4
2843,2016-07-29,2016,7,201607,42800,10,1235.44,1,874.2374999999997,1511.1225,0.0,20.5,Sin errores,Sin errores,12354.400000000001
2844,2016-07-29,2016,7,201607,42850,6,214.75,13,167.01,228.26999999999998,0.0,19.5,Sin errores,Sin errores,1288.5
2845,2016-07-29,2016,7,201607,42851,2,92.17,11,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,184.34
2846,2016-07-29,2016,7,201607,42926,11,50.59,13,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,556.49
2847,2016-07-29,2016,7,201607,42853,8,486.11,9,397.90125,597.58875,0.0,14.5,Sin errores,Sin errores,3888.88
2848,2016-07-29,2016,7,201607,42870,1,106.85,7,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,106.85
2849,2016-07-29,2016,7,201607,42901,7,150.87,8,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,1056.0900000000001
2850,2016-07-29,2016,7,201607,42932,3,120.7,2,89.535,126.495,0.0,19.0,Sin errores,Sin errores,362.1
2851,2016-07-29,2016,7,201607,42973,13,87.92,9,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,1142.96
2852,2016-07-29,2016,7,201607,42974,3,148.48,9,110.17000000000003,180.07,0.0,14.125,Sin errores,Sin errores,445.43999999999994
2853,2016-07-29,2016,7,201607,42979,3,,7,57.710000000000015,100.72999999999999,0.0,18.0,Valor Nulo,Sin errores,
2854,2016-07-29,2016,7,201607,42981,9,31.49,4,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,283.40999999999997
2855,2016-08-26,2016,8,201608,42835,3,544.43,13,509.0187500000002,653.1312499999999,0.0,18.0,Sin errores,Sin errores,1633.29
2856,2016-08-26,2016,8,201608,42837,6,275.16,8,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,1650.96
2857,2016-08-26,2016,8,201608,42841,1,213.06,10,198.71500000000003,297.68499999999995,0.0,15.0,Sin errores,Sin errores,213.06
2858,2016-08-26,2016,8,201608,42842,20,274.72,4,198.64750000000004,316.9525,0.0,17.5,Sin errores,Outlier,5494.400000000001
2859,2016-08-26,2016,8,201608,42843,2,493.36,14,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,986.72
2860,2016-08-26,2016,8,201608,42845,7,570.27,2,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,3991.89
2861,2016-08-26,2016,8,201608,42846,14,2129.36,10,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Sin errores,29811.04
2862,2016-08-26,2016,8,201608,42847,7,2106.87,6,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,14748.09
2863,2016-08-26,2016,8,201608,42856,10,295.39,12,253.1425,421.6975,0.0,16.0,Sin errores,Sin errores,2953.8999999999996
2864,2016-08-26,2016,8,201608,42860,14,437.73,3,338.86125000000004,467.9587499999999,0.0,16.75,Sin errores,Sin errores,6128.22
2865,2016-08-26,2016,8,201608,42861,14,365.7,3,336.525,426.495,0.0,19.0,Sin errores,Sin errores,5119.8
2866,2016-08-26,2016,8,201608,42862,6,329.48,12,273.9787500000001,422.98124999999993,0.0,13.25,Sin errores,Sin errores,1976.88
2867,2016-08-26,2016,8,201608,42863,15,264.1,12,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,3961.5000000000005
2868,2016-08-26,2016,8,201608,42983,5,251.54,7,190.265,312.755,0.0,16.0,Sin errores,Sin errores,1257.7
2869,2016-08-26,2016,8,201608,42984,1,187.93,6,132.98249999999996,233.6775,0.0,12.5,Sin errores,Sin errores,187.93
2870,2016-08-26,2016,8,201608,42910,3,1033.29,11,909.8350000000004,1321.3449999999998,0.0,21.375,Sin errores,Sin errores,3099.87
2871,2016-08-26,2016,8,201608,42912,9,1270.88,5,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,11437.920000000002
2872,2016-08-26,2016,8,201608,42913,20,942.73,11,783.6737499999999,1137.06625,0.0,19.625,Sin errores,Outlier,18854.6
2873,2016-08-26,2016,8,201608,42914,3,940.32,5,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,2820.96
2874,2016-08-26,2016,8,201608,42915,16,1347.65,5,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,21562.4
2875,2016-08-26,2016,8,201608,42916,7,857.36,11,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,6001.52
2876,2016-08-26,2016,8,201608,42920,11,604.74,12,435.7749999999999,663.2650000000001,0.0,17.5,Sin errores,Sin errores,6652.14
2877,2016-08-26,2016,8,201608,42923,16,486.23,12,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,7779.68
2878,2016-08-26,2016,8,201608,42924,11,477.43,1,352.04625,550.95375,0.0,14.25,Sin errores,Sin errores,5251.7300000000005
